                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,      train/dehaze_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,        val/dehaze_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     31,                0.99913,                 1.3182,                 1.2855,                      0,                0.66163,                 0.5603,                0.60838,                0.39394,                 1.1964,                 1.3847,                 1.4296,                      0,                0.00406,                0.00406,                0.00406
                     32,                0.98534,                  1.291,                 1.2744,                      0,                 0.6466,                0.56153,                0.60109,                0.39457,                 1.2101,                  1.412,                 1.4361,                      0,               0.003862,               0.003862,               0.003862
                     33,                0.98068,                 1.2766,                  1.272,                      0,                0.64724,                 0.5829,                0.61739,                0.40821,                 1.1833,                 1.3591,                 1.4109,                      0,               0.003664,               0.003664,               0.003664
                     34,                 0.9642,                 1.2404,                 1.2597,                      0,                 0.6768,                0.56829,                0.63019,                0.41495,                 1.1799,                 1.3106,                 1.4034,                      0,               0.003466,               0.003466,               0.003466
                     35,                0.96681,                  1.221,                 1.2542,                      0,                0.66086,                0.58822,                0.62475,                0.41307,                 1.1747,                 1.3247,                 1.3999,                      0,               0.003268,               0.003268,               0.003268
                     36,                0.94939,                  1.211,                 1.2508,                      0,                0.66741,                0.58676,                0.63018,                0.41476,                 1.1823,                 1.3323,                 1.4014,                      0,                0.00307,                0.00307,                0.00307
                     37,                 0.9417,                 1.1798,                 1.2531,                      0,                0.67291,                0.59985,                0.64246,                0.42555,                 1.1611,                 1.2928,                 1.3842,                      0,               0.002872,               0.002872,               0.002872
                     38,                0.92023,                 1.1465,                 1.2323,                      0,                0.67863,                0.59154,                0.64469,                0.43055,                 1.1532,                 1.2838,                 1.3855,                      0,               0.002674,               0.002674,               0.002674
                     39,                0.91544,                 1.1323,                  1.227,                      0,                0.67069,                 0.6042,                0.64428,                0.43131,                 1.1602,                 1.2789,                 1.3891,                      0,               0.002476,               0.002476,               0.002476
                     40,                0.95323,                  1.124,                 1.2683,                      0,                0.66794,                0.57925,                0.62578,                0.41497,                 1.1703,                 1.3132,                 1.3999,                      0,               0.002278,               0.002278,               0.002278
                     41,                0.91705,                 1.0685,                  1.243,                      0,                0.66562,                0.57997,                0.62262,                0.41231,                 1.1773,                 1.3156,                 1.4082,                      0,                0.00208,                0.00208,                0.00208
                     42,                0.90531,                  1.051,                 1.2365,                      0,                0.66735,                0.59735,                0.64278,                0.42927,                 1.1605,                  1.278,                 1.3868,                      0,               0.001882,               0.001882,               0.001882
                     43,                  0.883,                  1.008,                 1.2121,                      0,                 0.6632,                0.59435,                0.62918,                0.41412,                 1.1752,                 1.2972,                 1.3987,                      0,               0.001684,               0.001684,               0.001684
                     44,                 0.8703,                0.99026,                 1.2097,                      0,                0.68129,                0.60288,                0.64042,                0.42823,                 1.1625,                 1.2786,                 1.3933,                      0,               0.001486,               0.001486,               0.001486
                     45,                0.85524,                0.96011,                 1.1948,                      0,                0.67135,                0.59271,                 0.6466,                0.43051,                 1.1618,                  1.271,                    1.4,                      0,               0.001288,               0.001288,               0.001288
                     46,                0.83945,                0.94009,                 1.1832,                      0,                0.72042,                0.57489,                0.64466,                0.43069,                 1.1558,                 1.2647,                 1.3903,                      0,                0.00109,                0.00109,                0.00109
                     47,                0.83159,                0.90593,                 1.1761,                      0,                0.68128,                0.60773,                0.65734,                0.44372,                  1.142,                 1.2435,                 1.3825,                      0,               0.000892,               0.000892,               0.000892
                     48,                0.82354,                0.89319,                 1.1708,                      0,                0.64528,                0.62901,                0.65077,                0.43964,                 1.1442,                 1.2468,                 1.3795,                      0,               0.000694,               0.000694,               0.000694
                     49,                0.82259,                0.88383,                 1.1659,                      0,                 0.6866,                0.61153,                0.65876,                0.44745,                 1.1295,                 1.2287,                  1.371,                      0,               0.000496,               0.000496,               0.000496
